,client_code,2018-12-31T00:00:00.000000000,2019-01-31T00:00:00.000000000,2019-02-28T00:00:00.000000000,2019-03-31T00:00:00.000000000,2019-04-30T00:00:00.000000000,2019-05-31T00:00:00.000000000,2019-06-30T00:00:00.000000000,2019-07-31T00:00:00.000000000,2019-08-31T00:00:00.000000000,2019-09-01T00:00:00.000000000,2019-10-01T00:00:00.000000000,2019-11-01T00:00:00.000000000,2019-12-01T00:00:00.000000000,2020-01-01T00:00:00.000000000
C111691,C111691,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C149117,C149117,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
C100306,C100306,,0,0,0,0,0,0,0,0,0,0,0,0,0
C113493,C113493,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C109393,C109393,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C107228,C107228,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C113078,C113078,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C147893,C147893,,,,,,,,0,0,0,0,0,0,0
C116901,C116901,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C111113,C111113,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C101817,C101817,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C115646,C115646,0,-1,0,0,0,0,0,0,0,0,0,-1,-1,-1
C102117,C102117,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
C106248,C106248,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C143344,C143344,,,0,0,0,0,0,0,0,0,0,0,0,0
C106848,C106848,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C110993,C110993,0,0,0,0,0,0,0,0,0,0,0,0,INVESTMENT,INVESTMENT
C146573,C146573,,,,,,0,0,0,0,0,0,0,0,0
C147740,C147740,,,,,,,,0,0,0,0,0,0,0
C120954,C120954,INVESTMENT,INVESTMENT,INVESTMENT,0,0,0,0,0,0,0,-1,0,0,0
C105397,C105397,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
C150594,C150594,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
C146000,C146000,,,,,,0,0,0,0,0,0,0,0,0
C144790,C144790,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
C105396,C105396,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
C111217,C111217,-1,0,0,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1
C105019,C105019,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
C102923,C102923,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
C107044,C107044,0,0,HEALTH9,HEALTH9,HEALTH9,HEALTH9,HEALTH9,HEALTH9,0,0,0,0,0,0
C149713,C149713,,,,,,,,,,,0,0,0,0
C147573,C147573,,,,,,,HEALTH5,0,0,0,-1,0,-1,-1
C112191,C112191,-1,0,-1,0,-1,-1,-1,0,-1,0,-1,0,-1,-1
C102515,C102515,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
C100818,C100818,0,-1,-1,0,0,0,0,0,-1,0,0,-1,0,0
C104822,C104822,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C113207,C113207,-1,-1,0,-1,-1,-1,-1,0,-1,-1,-1,0,0,-1
C102684,C102684,HEALTH,HEALTH,HEALTH,0,0,0,0,0,0,0,0,0,0,0
C113031,C113031,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C153939,C153939,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
C151252,C151252,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
C119050,C119050,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C100440,C100440,0,0,0,0,0,0,HEALTH8,HEALTH8,HEALTH8,HEALTH8,HEALTH8,HEALTH8,0,0
C118751,C118751,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0
C103975,C103975,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C150561,C150561,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
C110549,C110549,0,HEALTH3,HEALTH3,HEALTH3,HEALTH3,HEALTH3,HEALTH3,0,0,0,0,0,0,0
C115059,C115059,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0
C144612,C144612,,,,,,,,,,,0,-1,-1,0
C146909,C146909,,,,,,,0,0,0,0,0,-1,-1,-1
C100684,C100684,0,0,0,0,-1,0,-1,0,0,0,0,0,0,0
C148052,C148052,,,,,,,,0,0,0,0,0,0,0
C101157,C101157,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C101256,C101256,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C117006,C117006,0,0,0,0,0,0,-1,0,-1,-1,-1,-1,-1,-1
C100074,C100074,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
C148612,C148612,,,,,,,,,0,0,0,0,0,0
C113816,C113816,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C117352,C117352,0,0,0,0,0,0,0,0,HEALTH,HEALTH,HEALTH,HEALTH,HEALTH,HEALTH
C145523,C145523,0,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1
C146652,C146652,,,,,,0,0,0,0,0,0,0,0,0
C145425,C145425,0,-1,-1,0,-1,0,0,0,-1,-1,0,-1,-1,0
C119728,C119728,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C104307,C104307,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C102476,C102476,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C105538,C105538,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C114975,C114975,0,0,0,-1,-1,-1,0,0,0,0,-1,0,0,0
C110995,C110995,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C108756,C108756,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C109535,C109535,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C108676,C108676,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
C117056,C117056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C146888,C146888,,,,,,,0,0,0,0,0,-1,-1,-1
C148154,C148154,,,,,,,,0,0,0,0,0,-1,-1
C110711,C110711,0,0,0,0,0,0,-1,-1,0,0,-1,-1,-1,-1
C112235,C112235,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C101502,C101502,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C114521,C114521,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C112931,C112931,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C116125,C116125,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
C118262,C118262,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C113274,C113274,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
C102119,C102119,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C108111,C108111,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C102796,C102796,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C111688,C111688,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
C117710,C117710,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C118030,C118030,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1
C109053,C109053,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C148280,C148280,0,-1,-1,-1,0,-1,-1,-1,0,0,0,0,0,0
C116408,C116408,-1,-1,0,0,0,0,-1,0,-1,-1,-1,-1,-1,0
C115704,C115704,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C110068,C110068,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C114710,C114710,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
C143984,C143984,,,,,0,0,0,0,0,0,0,0,0,0
C144988,C144988,HEALTH2,HEALTH2,HEALTH2,0,INVESTMENT0,INVESTMENT0,INVESTMENT0,INVESTMENT0,INVESTMENT0,INVESTMENT0,0,0,0,0
C118165,C118165,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C114282,C114282,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
C105736,C105736,0,0,0,0,0,0,0,0,-1,-1,0,0,-1,0
C114989,C114989,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C149336,C149336,,,,,,,,,,,0,0,0,0
C106376,C106376,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
C108795,C108795,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C107698,C107698,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C111339,C111339,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C105954,C105954,0,0,0,0,-1,-1,0,-1,-1,-1,0,0,0,0
C106307,C106307,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C120603,C120603,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C118839,C118839,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C145711,C145711,,,,,,0,0,0,0,0,0,0,0,0
C100890,C100890,0,0,0,0,0,0,0,0,,,,,0,0
C148587,C148587,,,,,,,,,0,0,0,0,0,0
C146944,C146944,,,,,,,0,0,-1,-1,-1,-1,-1,-1
C143927,C143927,,,,,0,0,-1,-1,-1,-1,-1,-1,-1,-1
C120895,C120895,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C153555,C153555,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
C111361,C111361,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C118095,C118095,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C114154,C114154,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C152751,C152751,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
C106528,C106528,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C114232,C114232,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C110007,C110007,0,0,0,0,HEALTH,HEALTH,HEALTH,-1,HEALTH,HEALTH,0,0,0,-1
C100820,C100820,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
C109641,C109641,0,0,0,0,0,0,0,0,0,0,,,,
C102657,C102657,0,0,0,0,-1,-1,-1,-1,0,-1,0,-1,0,-1
C109419,C109419,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C115294,C115294,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C119428,C119428,0,0,0,0,0,0,0,,,,,,,
C117129,C117129,0,0,0,0,0,0,0,0,0,0,0,,,
C117152,C117152,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C150615,C150615,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
C144993,C144993,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
C111673,C111673,RETIREMENT,RETIREMENT,RETIREMENT,RETIREMENT,RETIREMENT,RETIREMENT,0,0,0,0,0,0,0,0
C101529,C101529,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C107743,C107743,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C118272,C118272,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
C110828,C110828,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C111307,C111307,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C101311,C101311,0,0,0,0,-1,0,0,-1,0,-1,-1,0,-1,0
C114357,C114357,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C105817,C105817,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1
C107683,C107683,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C146757,C146757,,,,,,,0,0,-1,-1,-1,-1,-1,-1
C119088,C119088,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C144409,C144409,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0
C116511,C116511,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C102995,C102995,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
C115204,C115204,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C112817,C112817,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C113135,C113135,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C145465,C145465,,,-1,0,0,0,0,0,0,0,0,0,0,0
C143318,C143318,,,0,0,0,0,0,0,0,0,0,0,0,0
C154375,C154375,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
C145979,C145979,,,,,,0,0,0,0,0,0,0,0,0
C150231,C150231,,,,,,,,,,,,0,0,0
C101927,C101927,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
C111356,C111356,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C104411,C104411,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C111955,C111955,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
C145984,C145984,,,,,,0,0,0,0,0,0,0,0,0
C149602,C149602,,,,,,,,,,,0,0,0,-1
C100448,C100448,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
C100429,C100429,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C114013,C114013,-1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
C152710,C152710,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
C146358,C146358,-1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,0,0
C101918,C101918,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
C107504,C107504,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C103959,C103959,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
C148628,C148628,,,,,,,,,0,0,0,0,0,
C112212,C112212,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C102850,C102850,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C100175,C100175,,0,0,0,0,0,0,0,0,0,0,0,0,0
C118105,C118105,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C113845,C113845,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
C143312,C143312,,,0,0,0,0,0,0,0,0,0,0,0,0
C114571,C114571,INVESTMENT8,INVESTMENT8,INVESTMENT8,INVESTMENT8,0,0,0,0,0,0,0,0,0,0
C105766,C105766,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
C143154,C143154,,0,0,0,0,0,0,0,0,0,0,0,0,0
C144661,C144661,-1,-1,-1,-1,0,0,-1,0,-1,0,0,0,0,0
C104466,C104466,0,-1,-1,-1,0,-1,0,-1,-1,0,-1,-1,0,0
C106169,C106169,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C144946,C144946,INVESTMENT2,-1,0,0,0,-1,-1,-1,-1,-1,0,-1,-1,-1
C118949,C118949,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C117331,C117331,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C107429,C107429,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C107309,C107309,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C116673,C116673,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
C143891,C143891,,,,0,0,0,0,0,0,0,0,0,0,0
C119175,C119175,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
C108325,C108325,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C117529,C117529,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C118912,C118912,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
C102948,C102948,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0
C120367,C120367,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C151712,C151712,,,,,,,,,,,,,,0
C149063,C149063,,,,,,,,,,,,,,
C103043,C103043,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
C101161,C101161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C147979,C147979,,,,,,,,0,0,0,0,0,0,0
C151589,C151589,,,,,,,,,,,,,,0
C104235,C104235,-1,0,0,0,-1,0,0,0,0,0,0,0,-1,0
C113747,C113747,0,0,0,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1
C151698,C151698,,,,,,,,,,,,,,0
C103491,C103491,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0
C103062,C103062,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
C104155,C104155,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1
C114670,C114670,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
C105994,C105994,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C153713,C153713,,,,,,,,,,,,,,
C116119,C116119,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C104858,C104858,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
C100493,C100493,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C109880,C109880,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C116541,C116541,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C146747,C146747,,,,,,,0,0,0,0,0,0,0,0
C153551,C153551,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
C153403,C153403,,,,,,,,,,,,,,
C148710,C148710,,,,,,,,,0,0,0,0,-1,-1
C146325,C146325,-1,-1,-1,-1,-1,0,-1,0,0,-1,0,-1,-1,-1
C110233,C110233,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0
C144908,C144908,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
C104116,C104116,-1,-1,0,-1,-1,0,-1,-1,-1,0,0,-1,-1,-1
C150311,C150311,,,,,,,,,,,,0,0,-1
C149737,C149737,,,,,,,,,,,0,0,0,-1
C101897,C101897,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
C153945,C153945,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
C116681,C116681,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0
C117188,C117188,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
C119624,C119624,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C144967,C144967,0,-1,-1,0,0,0,0,-1,0,0,0,-1,0,-1
C152675,C152675,,,,,,,,,,,,,,
C152618,C152618,,,,,,,,,,,,,,
C101262,C101262,0,0,0,-1,0,-1,0,-1,0,0,0,-1,0,-1
C152412,C152412,,,,,,,,,,,,,,
C117424,C117424,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C109244,C109244,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C103413,C103413,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C116490,C116490,0,0,0,0,0,INVESTMENT0,INVESTMENT0,INVESTMENT0,INVESTMENT0,INVESTMENT0,INVESTMENT0,0,0,0
C113565,C113565,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
C100297,C100297,,0,0,0,0,0,0,0,0,0,0,0,0,0
C110299,C110299,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0
C152629,C152629,,,,,,,,,,,,,,
C101874,C101874,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1
C150154,C150154,,,,,,,,,,,,0,0,0
C152631,C152631,,,,,,,,,,,,,,
C150925,C150925,,,,,,,,,,,,,0,0
C117452,C117452,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C101350,C101350,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C119460,C119460,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
C105413,C105413,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C152463,C152463,,,,,,,,,,,,,,
C106759,C106759,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
C110728,C110728,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C147231,C147231,,,,,,,0,0,0,0,0,0,0,0
C148727,C148727,,,,,,,,,0,0,0,0,0,-1
C148137,C148137,,,,,,,,0,0,0,0,0,0,0
C109842,C109842,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1
C107657,C107657,-1,-1,0,-1,-1,0,0,0,-1,0,-1,0,-1,0
C103583,C103583,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C109142,C109142,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C151892,C151892,,,,,,,,,,,,,,0
C107694,C107694,0,0,0,0,-1,-1,-1,-1,0,0,0,-1,-1,0
C151054,C151054,,,,,,,,,,,,,0,0
C154331,C154331,,,,,,,,,,,,,,
C152619,C152619,,,,,,,,,,,,,,
C119669,C119669,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C148760,C148760,,,,,,,,,0,0,0,0,0,0
C120560,C120560,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0
C153567,C153567,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
C152031,C152031,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
C150181,C150181,,,,,,,,,,,,0,0,0
C152514,C152514,,,,,,,,,,,,,,
C100992,C100992,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
C114344,C114344,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C109479,C109479,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C104836,C104836,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C109221,C109221,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
C101307,C101307,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C109516,C109516,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
C105644,C105644,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C119523,C119523,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
C113365,C113365,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C100988,C100988,0,0,HEALTH,HEALTH,HEALTH,HEALTH,HEALTH,HEALTH,0,0,0,-1,-1,-1
C111719,C111719,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C119109,C119109,0,0,0,0,0,0,0,0,0,,,,,
C112444,C112444,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,-1
C101465,C101465,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
C108553,C108553,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C112884,C112884,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C105990,C105990,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C146121,C146121,,,,,,0,0,0,0,0,0,0,0,0
C110041,C110041,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C150575,C150575,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
C100207,C100207,,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
C111869,C111869,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C102642,C102642,0,0,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1
C101394,C101394,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C117166,C117166,0,0,0,0,-1,0,-1,-1,-1,-1,0,0,0,0
C102038,C102038,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
C113262,C113262,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C100572,C100572,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C117031,C117031,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C151259,C151259,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
C120100,C120100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C151158,C151158,,,,,,,,,,,,,0,0
C115724,C115724,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C147274,C147274,-1,-1,-1,-1,-1,INVESTMENT,INVESTMENT,-1,INVESTMENT,INVESTMENT,0,0,-1,-1
C107266,C107266,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
C107625,C107625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C119264,C119264,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C103358,C103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C144408,C144408,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0
C150100,C150100,,,,,,,,,,,,0,0,0
C148358,C148358,0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1
C111923,C111923,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C106778,C106778,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C147271,C147271,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0
C148221,C148221,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,0
C103960,C103960,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C110681,C110681,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C112986,C112986,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C120732,C120732,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C112724,C112724,0,0,0,-1,,,,,,,,,,
C104338,C104338,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
C112764,C112764,0,0,0,-1,0,-1,-1,-1,-1,-1,-1,-1,0,0
C143461,C143461,,,0,0,0,0,0,0,0,0,0,0,0,0
C120291,C120291,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
C115502,C115502,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C105348,C105348,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C108989,C108989,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C108632,C108632,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C148249,C148249,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0
C116322,C116322,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C112023,C112023,0,0,-1,-1,-1,0,0,0,-1,-1,0,-1,-1,-1
C145180,C145180,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
C111559,C111559,0,0,-1,-1,-1,0,0,0,0,0,0,0,HEALTH0,HEALTH0
C120817,C120817,0,0,0,0,0,0,0,0,-1,-1,0,0,-1,-1
C118550,C118550,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C100412,C100412,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C144954,C144954,HEALTH9,HEALTH5/HEALTH9,HEALTH5,HEALTH5,HEALTH5,HEALTH5,HEALTH5,0,0,0,0,0,0,0
C117546,C117546,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C113299,C113299,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C115336,C115336,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0
C113149,C113149,HEALTH,0,0,0,0,0,-1,0,-1,0,0,0,-1,-1
C116985,C116985,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
C103955,C103955,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C120318,C120318,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C103884,C103884,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
C118992,C118992,0,0,0,0,0,0,-1,0,-1,-1,0,0,-1,0
C107244,C107244,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C110723,C110723,0,-1,0,0,0,0,0,-1,0,0,-1,0,0,-1
C143251,C143251,,,0,0,0,0,0,0,0,0,0,0,0,0
C111612,C111612,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
C112750,C112750,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C111714,C111714,-1,0,0,0,-1,-1,0,0,0,0,0,0,0,0
C103452,C103452,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C147216,C147216,,,,,,,0,0,-1,-1,-1,-1,-1,0
